0.014151, 0.333333, 0.333333, 1.000000, 0.028436, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.010709, 0.333333, 0.308689, 0.669391, 0.017620, 0.010169, 0.035088, 0.083333, 0.090909, 0.008317, 0.293731, 0.618452, 0.551637, 0.604559, 0.025106, 0.186955, 0.263422, 0.210440, 0.135748, 0.243302, 0.099207, 0.150676, 0.004484, 0.001236, 0.066306, 0.066696, 0.161776, 0.169699, 0.134286, 0.100213, 0.025023, 0.025023, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.010014, 0.511685, 0.000000, 0.000000, 0.000000, 0.022346, 0.046512, 0.062500, 0.064935, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.023585, 0.333333, 0.333333, 1.000000, 0.037915, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.017848, 0.333333, 0.308689, 0.669391, 0.024703, 0.020337, 0.035088, 0.083333, 0.060606, 0.018371, 0.303846, 0.618452, 0.551637, 0.669391, 0.021027, 0.190403, 0.263422, 0.210440, 0.173683, 0.224518, 0.144483, 0.150676, 0.004484, 0.001443, 0.088444, 0.051225, 0.161776, 0.169699, 0.172291, 0.068318, 0.020951, 0.020951, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.017828, 0.597720, 0.068152, 0.000000, 0.000000, 0.033520, 0.232558, 0.062500, 0.069264, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.004717, 0.166667, 0.333333, 1.000000, 0.014218, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.003570, 0.166667, 0.308689, 0.669391, 0.006996, 0.004836, 0.008772, 0.083333, 0.121212, 0.002731, 0.226155, 0.674997, 0.551637, 0.551175, 0.005331, 0.114391, 0.281157, 0.210440, 0.104753, 0.278781, 0.000000, 0.004166, 0.004484, 0.001030, 0.001715, 0.036537, 0.212814, 0.169699, 0.103234, 0.108868, 0.005245, 0.005245, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.414282, 0.000000, 0.000000, 0.000000, 0.000000, 0.009302, 0.093750, 0.112554, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.004717, 0.166667, 0.333333, 1.000000, 0.014218, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.003570, 0.166667, 0.308689, 0.669391, 0.006996, 0.002604, 0.008772, 0.125000, 0.060606, 0.000372, 0.237316, 0.674997, 0.466011, 0.669391, 0.013349, 0.169970, 0.281157, 0.177372, 0.173683, 0.318303, 0.002087, 0.004166, 0.004270, 0.001443, 0.004240, 0.089064, 0.212814, 0.141526, 0.172291, 0.151716, 0.013259, 0.013259, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000426, 0.127206, 0.000000, 0.000000, 0.000000, 0.002793, 0.060465, 0.062500, 0.060606, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.004717, 0.166667, 0.333333, 1.000000, 0.014218, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.003570, 0.166667, 0.308689, 0.669391, 0.006996, 0.001612, 0.017544, 0.208333, 0.121212, 0.000000, 0.242637, 0.552721, 0.355613, 0.551175, 0.014640, 0.223449, 0.221998, 0.135721, 0.104753, 0.324115, 0.003021, 0.003920, 0.003841, 0.001030, 0.004641, 0.129768, 0.161776, 0.106031, 0.103234, 0.161002, 0.014549, 0.014549, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.004893, 0.639514, 0.000000, 0.000000, 0.000000, 0.008380, 0.013953, 0.031250, 0.077922, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.004717, 0.166667, 0.333333, 1.000000, 0.014218, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.003570, 0.166667, 0.308689, 0.669391, 0.006996, 0.003968, 0.026316, 0.083333, 0.060606, 0.001862, 0.230368, 0.467951, 0.551637, 0.669391, 0.008253, 0.139447, 0.187401, 0.210440, 0.173683, 0.292558, 0.000810, 0.003674, 0.004484, 0.001443, 0.002642, 0.053320, 0.131921, 0.169699, 0.172291, 0.122271, 0.008165, 0.008165, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.001258, 0.639549, 0.000000, 0.000000, 0.000000, 0.013966, 0.083721, 0.031250, 0.021645, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.103774, 0.166667, 0.333333, 1.000000, 0.113744, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.078530, 0.166667, 0.308689, 0.669391, 0.081364, 0.068080, 0.017544, 0.291667, 0.090909, 0.066658, 0.333787, 0.552721, 0.287504, 0.604559, 0.030528, 0.201457, 0.221998, 0.108295, 0.135748, 0.197574, 0.273283, 0.003920, 0.003413, 0.001236, 0.178550, 0.074422, 0.161776, 0.082652, 0.134286, 0.055348, 0.030457, 0.030457, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.041121, 0.511390, 0.054508, 0.000000, 0.000000, 0.022346, 0.041860, 0.062500, 0.064935, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.047170, 0.166667, 0.333333, 1.000000, 0.056872, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.035696, 0.166667, 0.308689, 0.669391, 0.038868, 0.048983, 0.017544, 0.333333, 0.060606, 0.047542, 0.309007, 0.552721, 0.262378, 0.669391, 0.007127, 0.182023, 0.221998, 0.097413, 0.173683, 0.189352, 0.197683, 0.003920, 0.003198, 0.001443, 0.108681, 0.035456, 0.161776, 0.073374, 0.172291, 0.026927, 0.007062, 0.007062, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000200, 0.514640, 0.000000, 0.000000, 0.000000, 0.002793, 0.023256, 0.062500, 0.069264, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.042453, 0.166667, 0.333333, 1.000000, 0.052133, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.032126, 0.166667, 0.308689, 0.669391, 0.035327, 0.033978, 0.043860, 0.333333, 0.121212, 0.033143, 0.317838, 0.358107, 0.262378, 0.551175, 0.017879, 0.182351, 0.143831, 0.097413, 0.104753, 0.189564, 0.197996, 0.003182, 0.003198, 0.001030, 0.111543, 0.057549, 0.094308, 0.073374, 0.103234, 0.048474, 0.017807, 0.017808, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.006562, 0.511390, 0.000000, 0.000000, 0.000000, 0.013966, 0.023256, 0.062500, 0.082251, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
0.056604, 0.166667, 0.333333, 1.000000, 0.066351, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.042835, 0.166667, 0.308689, 0.669391, 0.045951, 0.045015, 0.114035, 0.416667, 0.212121, 0.045804, 0.321829, 0.184692, 0.223340, 0.435745, 0.017986, 0.202552, 0.055569, 0.079232, 0.035830, 0.197446, 0.221541, 0.001222, 0.002771, 0.000412, 0.129114, 0.058092, 0.023958, 0.057869, 0.034177, 0.042050, 0.017917, 0.017917, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.007940, 0.408952, 0.054508, 0.000000, 0.000000, 0.013966, 0.032558, 0.093750, 0.216450, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0
