0.166667, 0.125000, 0.500000, 0.083485, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.078967, 0
0.200000, 0.500000, 0.000000, 0.710938, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.218986, 0
0.000000, 0.500000, 0.000000, 0.703125, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.218986, 0
0.083333, 0.062500, 0.000000, 0.176044, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.178009, 0
0.000000, 0.500000, 0.000000, 0.703125, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.218986, 0
0.166667, 0.000000, 0.000000, 0.070780, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.068907, 0
0.083333, 0.062500, 0.000000, 0.176044, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.178009, 0
0.000000, 0.500000, 0.000000, 0.703125, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.218986, 0
0.000000, 0.125000, 0.000000, 0.827586, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.831587, 0
0.166667, 0.000000, 0.000000, 0.070780, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.068907, 0
0.000000, 0.000000, 0.000000, 0.067151, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.075259, 0
0.166667, 0.000000, 0.000000, 0.070780, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.068907, 0
0.083333, 0.062500, 0.500000, 0.177858, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.182474, 0
0.083333, 0.062500, 0.500000, 0.177858, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.182474, 0
0.083333, 0.062500, 0.500000, 0.177858, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.182474, 0
0.000000, 0.000000, 0.000000, 0.067151, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.075259, 0
0.250000, 0.000000, 0.500000, 0.081670, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.074784, 0
0.250000, 0.000000, 0.500000, 0.081670, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.074784, 0
0.250000, 0.062500, 0.000000, 0.116152, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.120992, 0
0.250000, 0.000000, 0.500000, 0.081670, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.074784, 0
0.250000, 0.000000, 0.500000, 0.081670, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.074784, 0
0.250000, 0.000000, 0.500000, 0.081670, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.074784, 0
0.250000, 0.000000, 0.500000, 0.081670, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.074784, 0
0.000000, 0.062500, 0.500000, 0.114338, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.110001, 0
0.000000, 0.500000, 0.000000, 0.703125, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.218986, 0
0.000000, 0.062500, 0.500000, 0.114338, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.110001, 0
0.250000, 0.000000, 0.500000, 0.081670, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.074784, 0
0.200000, 0.500000, 0.000000, 0.710938, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.218986, 0
0.000000, 0.062500, 0.500000, 0.114338, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.110001, 0
0.000000, 0.500000, 0.000000, 0.703125, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.218986, 0
0.250000, 0.000000, 0.500000, 0.081670, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.074784, 0
0.000000, 0.500000, 0.000000, 0.703125, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.218986, 0
0.250000, 0.000000, 0.500000, 0.081670, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.074784, 0
0.200000, 0.500000, 0.000000, 0.710938, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.218986, 0
0.083333, 0.062500, 0.500000, 0.177858, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.182474, 0
0.083333, 0.062500, 0.500000, 0.177858, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.182474, 0
0.000000, 0.500000, 0.000000, 0.703125, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.218986, 0
0.200000, 0.500000, 0.000000, 0.710938, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.218986, 0
0.250000, 0.000000, 0.500000, 0.081670, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.074784, 0
0.250000, 0.000000, 0.500000, 0.081670, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.074784, 0
0.000000, 0.500000, 0.000000, 0.703125, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.218986, 0
0.000000, 0.062500, 0.500000, 0.114338, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.110001, 0
0.083333, 0.062500, 0.500000, 0.177858, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.182474, 0
0.250000, 0.062500, 0.000000, 0.116152, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.120992, 0
0.000000, 0.500000, 0.000000, 0.703125, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.218986, 0
0.250000, 0.000000, 0.500000, 0.081670, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.074784, 0
0.250000, 0.000000, 0.500000, 0.081670, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.074784, 0
0.000000, 0.500000, 0.000000, 0.703125, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.218986, 0
0.083333, 0.062500, 0.500000, 0.177858, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.182474, 0
0.200000, 0.500000, 0.000000, 0.710938, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.218986, 0
0.000000, 0.500000, 0.000000, 0.703125, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.218986, 0
0.250000, 0.000000, 0.500000, 0.081670, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.074784, 0
0.083333, 0.062500, 0.500000, 0.177858, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.182474, 0
0.000000, 0.500000, 0.000000, 0.703125, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.218986, 0
0.250000, 0.000000, 0.500000, 0.081670, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.074784, 0
0.200000, 0.500000, 0.000000, 0.710938, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.218986, 0
0.250000, 0.062500, 0.000000, 0.116152, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.120992, 0
0.250000, 0.062500, 0.000000, 0.116152, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.120992, 0
0.200000, 0.500000, 0.000000, 0.710938, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.218986, 0
0.083333, 0.062500, 0.000000, 0.176044, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.178009, 0
0.000000, 0.500000, 0.000000, 0.703125, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.218986, 0
0.083333, 0.062500, 0.000000, 0.424682, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.444673, 0
0.166667, 0.000000, 0.000000, 0.070780, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.068907, 0
0.083333, 0.062500, 0.000000, 0.424682, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.444673, 0
0.083333, 0.125000, 0.000000, 0.098004, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.096029, 0
0.166667, 0.000000, 0.000000, 0.070780, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.068907, 0
0.000000, 0.125000, 0.000000, 0.827586, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.831587, 0
0.083333, 0.062500, 0.000000, 0.424682, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.444673, 0
0.000000, 0.000000, 0.000000, 0.067151, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.075259, 0
0.083333, 0.062500, 0.000000, 0.424682, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.444673, 0
0.083333, 0.062500, 0.500000, 0.177858, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.182474, 0
0.083333, 0.062500, 0.500000, 0.177858, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.182474, 0
0.166667, 0.062500, 0.500000, 0.174229, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.169201, 0
0.000000, 0.125000, 0.000000, 0.827586, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.831587, 0
0.250000, 0.000000, 0.500000, 0.081670, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.074784, 0
0.250000, 0.000000, 0.500000, 0.081670, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.074784, 0
0.000000, 0.125000, 0.000000, 0.827586, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.831587, 0
0.000000, 0.125000, 0.000000, 0.827586, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.831587, 0
0.000000, 0.125000, 0.000000, 0.827586, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.831587, 0
0.000000, 0.500000, 0.000000, 0.703125, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.218986, 0
0.000000, 0.062500, 0.500000, 0.114338, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.110001, 0
0.083333, 0.062500, 0.000000, 0.424682, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.444673, 0
0.166667, 0.125000, 0.000000, 0.136116, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.142630, 0
0.083333, 0.062500, 0.000000, 0.424682, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.444673, 0
0.200000, 0.500000, 0.000000, 0.710938, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.218986, 0
0.083333, 0.062500, 0.000000, 0.424682, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.444673, 0
0.083333, 0.062500, 0.000000, 0.424682, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.444673, 0
0.000000, 0.125000, 0.000000, 0.827586, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.831587, 0
0.083333, 0.062500, 0.000000, 0.424682, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.444673, 0
0.000000, 0.125000, 0.000000, 0.827586, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.831587, 0
0.166667, 0.125000, 0.000000, 0.504537, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.524848, 0
0.000000, 0.062500, 0.000000, 0.849365, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.847491, 0
0.166667, 0.125000, 0.000000, 0.504537, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.524848, 0
0.166667, 0.125000, 0.000000, 0.504537, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.524848, 0
0.166667, 0.125000, 0.000000, 0.504537, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.524848, 0
0.166667, 0.125000, 0.000000, 0.504537, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.524848, 0
0.166667, 0.125000, 0.000000, 0.504537, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.524848, 0
0.083333, 0.062500, 0.500000, 0.177858, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.182474, 0
0.083333, 0.062500, 0.500000, 0.177858, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.182474, 0
0.000000, 0.500000, 0.000000, 0.703125, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.218986, 0
0.083333, 0.000000, 0.000000, 0.041742, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.041247, 0
0.083333, 0.062500, 0.500000, 0.177858, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.182474, 0
0.166667, 0.125000, 0.000000, 0.504537, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.524848, 0
0.166667, 0.125000, 0.000000, 0.504537, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.524848, 0
0.000000, 0.500000, 0.000000, 0.703125, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.218986, 0
0.166667, 0.125000, 0.000000, 0.504537, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.524848, 0
0.166667, 0.125000, 0.000000, 0.504537, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.524848, 0
0.083333, 0.062500, 0.500000, 0.177858, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.182474, 0
0.083333, 0.062500, 0.500000, 0.177858, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.182474, 0
0.000000, 0.500000, 0.000000, 0.703125, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.218986, 0
0.166667, 0.062500, 0.500000, 0.435572, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.450520, 0
0.166667, 0.062500, 0.500000, 0.435572, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.450520, 0
0.166667, 0.062500, 0.500000, 0.435572, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.450520, 0
0.166667, 0.062500, 0.500000, 0.435572, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.450520, 0
0.000000, 0.125000, 0.000000, 0.626134, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.613859, 0
0.000000, 0.125000, 0.000000, 0.626134, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.613859, 0
0.083333, 0.062500, 0.500000, 0.415608, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.433284, 0
0.083333, 0.062500, 0.500000, 0.415608, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.433284, 0
